MIS_DATE,APP_ID,BIRTH_DAYS,GENDER,MARRIAGE,ID_ISSUE_DAYS,EDUCATION,REQUEST_LOAN_AMOUNT,CURRENT_PROVINCE,REQ_MAX_AMT_R,REFERENCE_RELATIONSHIP_2,LIV_AGE_R,WOR_AGE_R,SPOUSE_REL,MAX_DPD
2019-02-28,679943,10001,MALE,MARRIED,2747,HIGH_SCHOOL,20,Tien Giang,0.4,FRIEND/CO-WORKER,1,0.11,1,8
2019-02-28,697984,11327,FEMALE,MARRIED,3693,HIGH_SCHOOL,20,Khanh Hoa,0.4,FRIEND/CO-WORKER,1,0.06,1,3
2019-02-28,713520,17938,MALE,MARRIED,857,HIGH_SCHOOL,50,Khanh Hoa,1,FRIEND/CO-WORKER,0.24,0.02,1,2
2019-02-28,709530,9799,FEMALE,SINGLE,4257,UNIVERSITY,50,Ha Noi,1,FRIEND/CO-WORKER,0.3,0.15,0,1
2019-02-28,670847,18132,MALE,MARRIED,905,SECONDARY_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.01,0.2,0,-1
2019-02-28,706068,10146,MALE,MARRIED,2552,HIGH_SCHOOL,20,Hung Yen,0.4,FRIEND/CO-WORKER,1,0.04,0,28
2019-02-28,731673,19781,MALE,MARRIED,4050,PRIMARY_SCHOOL,20,An Giang,0.5,FRIEND/CO-WORKER,1,0.11,1,193
2019-02-28,723449,13932,MALE,MARRIED,831,PRIMARY_SCHOOL,15,Tien Giang,0.38,FRIEND/CO-WORKER,0.37,0.08,1,0
2019-02-28,698803,9757,MALE,SINGLE,1361,HIGH_SCHOOL,35,Ho Chi Minh,0.88,FRIEND/CO-WORKER,0.04,0.02,0,72
2019-02-28,683956,9711,FEMALE,MARRIED,4573,HIGH_SCHOOL,40,Ha Noi,0.8,FRIEND/CO-WORKER,0.96,0.07,0,2
2019-02-28,685295,11164,MALE,MARRIED,1212,HIGH_SCHOOL,50,Tay Ninh,1,FRIEND/CO-WORKER,0.97,0.19,1,303
2019-02-28,730335,10326,FEMALE,SINGLE,858,HIGH_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.31,0.31,0,-1
2019-02-28,690119,12807,MALE,MARRIED,1200,SECONDARY_SCHOOL,30,Tay Ninh,0.75,FRIEND/CO-WORKER,0.29,0.09,1,11
2019-02-28,706549,10998,MALE,MARRIED,2304,HIGH_SCHOOL,20,Can Tho,0.5,FRIEND/CO-WORKER,0.1,0.07,1,234
2019-02-28,707721,10764,MALE,DIVORCE,13,HIGH_SCHOOL,50,Quang Ngai,1,FRIEND/CO-WORKER,0.02,0.33,0,-1
2019-02-28,718409,11558,FEMALE,MARRIED,165,SECONDARY_SCHOOL,50,Can Tho,1,FRIEND/CO-WORKER,0.22,0.06,1,-1
2019-02-28,717734,14343,MALE,MARRIED,4754,HIGH_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.3,0.25,1,234
2019-02-28,719883,13433,MALE,MARRIED,2464,HIGH_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.16,0.08,0,3
2019-02-28,691801,9080,MALE,SINGLE,3743,UNIVERSITY,20,Ha Noi,0.4,FRIEND/CO-WORKER,0.08,0.08,0,1
2019-02-28,711024,12080,MALE,MARRIED,3986,SECONDARY_SCHOOL,40,Binh Dinh,1,FRIEND/CO-WORKER,1.06,0.3,0,50
2019-02-28,731918,14697,MALE,MARRIED,3117,HIGH_SCHOOL,20,Ben Tre,0.4,FRIEND/CO-WORKER,1,0.44,1,2
2019-02-28,705670,14891,MALE,MARRIED,463,HIGH_SCHOOL,30,Ha Noi,0.6,FRIEND/CO-WORKER,1,0.37,0,14
2019-02-28,722462,20880,FEMALE,DIVORCE,590,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.86,0.02,0,19
2019-02-28,683096,9138,FEMALE,DIVORCE,3478,HIGH_SCHOOL,40,Ho Chi Minh,0.8,FRIEND/CO-WORKER,0.48,0.12,0,61
2019-02-28,724513,10532,MALE,MARRIED,3811,HIGH_SCHOOL,20,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.03,0.03,1,0
2019-02-28,724119,11097,MALE,MARRIED,4980,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.02,0.03,0,3
2019-02-28,706818,14123,FEMALE,DIVORCE,4695,COLLEGE,20,Nghe An,0.5,FRIEND/CO-WORKER,0.08,0.31,0,263
2019-02-28,671188,19047,MALE,WIDOW,3251,PRIMARY_SCHOOL,40,Ben Tre,1,FRIEND/CO-WORKER,1,0.47,0,1
2019-02-28,709302,18666,FEMALE,MARRIED,3011,PRIMARY_SCHOOL,25,Ben Tre,0.5,FRIEND/CO-WORKER,0.14,0.04,1,1
2019-02-28,718556,16478,MALE,DIVORCE,2886,HIGH_SCHOOL,40,Binh Duong,1,FRIEND/CO-WORKER,0.02,0.02,0,50
2019-02-28,674435,9408,MALE,SINGLE,1957,HIGH_SCHOOL,50,Dong Nai,1,FRIEND/CO-WORKER,0.46,0.04,0,10
2019-02-28,706846,11087,MALE,SINGLE,214,HIGH_SCHOOL,25,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.04,0.04,0,0
2019-02-28,679100,14273,FEMALE,MARRIED,2560,PRIMARY_SCHOOL,30,Ben Tre,0.6,FRIEND/CO-WORKER,0.51,0.05,1,1
2019-02-28,715219,19146,MALE,MARRIED,441,SECONDARY_SCHOOL,25,An Giang,0.63,FRIEND/CO-WORKER,0.34,0.08,0,1
2019-02-28,724606,14243,MALE,MARRIED,455,UNIVERSITY,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.38,0.13,1,-1
2019-02-28,687149,11972,MALE,MARRIED,1447,SECONDARY_SCHOOL,40,Long An,1,FRIEND/CO-WORKER,0.3,0.21,1,3
2019-02-28,706533,19395,MALE,SINGLE,1556,HIGH_SCHOOL,30,Dong Nai,0.6,FRIEND/CO-WORKER,1,0.08,0,241
2019-02-28,715963,11728,MALE,MARRIED,1418,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.06,0.06,1,2
2019-02-28,721463,14485,FEMALE,DIVORCE,3149,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.38,0.25,0,8
2019-02-28,668514,9777,MALE,MARRIED,3102,HIGH_SCHOOL,30,Phu Tho,0.75,FRIEND/CO-WORKER,1,0.07,1,120
2019-02-28,726872,14027,FEMALE,OTHER,2061,HIGH_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,1.03,0.13,0,2
2019-02-28,700177,20350,MALE,MARRIED,3317,HIGH_SCHOOL,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.36,0.36,1,10
2019-02-28,725142,8554,FEMALE,MARRIED,3034,SECONDARY_SCHOOL,40,Ben Tre,1,FRIEND/CO-WORKER,0.08,0.08,0,132
2019-02-28,676111,16313,FEMALE,MARRIED,770,SECONDARY_SCHOOL,40,Binh Dinh,0.8,FRIEND/CO-WORKER,0.56,0.38,1,1
2019-02-28,725987,18682,FEMALE,DIVORCE,1648,SECONDARY_SCHOOL,30,Can Tho,0.75,FRIEND/CO-WORKER,0.39,0.04,0,3
2019-02-28,722144,9766,FEMALE,MARRIED,4440,SECONDARY_SCHOOL,30,Binh Thuan,0.75,COUSIN,1,0.06,1,3
2019-02-28,713708,12708,MALE,SINGLE,1096,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,0.14,0.14,0,-1
2019-02-28,722715,8952,MALE,SINGLE,1115,SECONDARY_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.16,0.04,0,-1
2019-02-28,704011,16197,FEMALE,DIVORCE,1879,SECONDARY_SCHOOL,20,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.22,0.44,0,28
2019-02-28,720825,14794,MALE,MARRIED,2737,HIGH_SCHOOL,30,Khanh Hoa,0.75,FRIEND/CO-WORKER,0.66,0.1,1,1
2019-02-28,701866,11776,MALE,MARRIED,35,SECONDARY_SCHOOL,50,Ben Tre,1,FRIEND/CO-WORKER,1,0.15,1,111
2019-02-28,714166,15722,FEMALE,MARRIED,4333,UNIVERSITY,50,Ha Noi,1,BROTHER/SISTER,1,0.09,0,243
2019-02-28,694305,11323,FEMALE,MARRIED,1696,HIGH_SCHOOL,50,Quang Ninh,1,FRIEND/CO-WORKER,0.23,0.1,1,12
2019-02-28,727977,8738,MALE,SINGLE,201,HIGH_SCHOOL,20,Ha Noi,0.4,FRIEND/CO-WORKER,1,0.08,0,4
2019-02-28,725217,17585,MALE,MARRIED,1796,HIGH_SCHOOL,25,An Giang,0.63,FRIEND/CO-WORKER,0.52,0.54,0,67
2019-02-28,678533,8385,FEMALE,MARRIED,2713,SECONDARY_SCHOOL,30,Tay Ninh,0.6,FRIEND/CO-WORKER,1,0.03,1,90
2019-02-28,709960,13308,FEMALE,MARRIED,553,COLLEGE,30,Phu Tho,0.6,FRIEND/CO-WORKER,0.16,0.01,1,0
2019-02-28,671344,16516,MALE,MARRIED,306,HIGH_SCHOOL,40,Phu Tho,1,FRIEND/CO-WORKER,0.24,0.43,1,28
2019-02-28,682438,17927,FEMALE,MARRIED,3816,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.51,0.04,1,14
2019-02-28,726170,12085,MALE,DIVORCE,3411,HIGH_SCHOOL,40,Phu Tho,1,FRIEND/CO-WORKER,1,0.12,0,5
2019-02-28,733230,9946,MALE,SINGLE,236,HIGH_SCHOOL,50,Kien Giang,1,FRIEND/CO-WORKER,1,0.11,0,3
2019-02-28,666235,9975,MALE,SINGLE,3040,SECONDARY_SCHOOL,20,Dong Nai,0.5,FRIEND/CO-WORKER,0.96,0.18,0,148
2019-02-28,699415,10262,FEMALE,SINGLE,1320,HIGH_SCHOOL,20,Binh Duong,0.5,FRIEND/CO-WORKER,0.14,0.09,0,212
2019-02-28,722064,11816,MALE,MARRIED,405,HIGH_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.12,0.12,1,4
2019-02-28,731477,11835,MALE,MARRIED,2052,PRIMARY_SCHOOL,20,An Giang,0.4,FRIEND/CO-WORKER,1,0.12,0,6
2019-02-28,692811,10796,MALE,SINGLE,4875,HIGH_SCHOOL,40,Ho Chi Minh,0.8,FRIEND/CO-WORKER,0.02,0.07,0,241
2019-02-28,716645,11730,MALE,MARRIED,1467,HIGH_SCHOOL,20,Binh Duong,0.4,FRIEND/CO-WORKER,0.06,0.16,1,1
2019-02-28,695034,12694,FEMALE,MARRIED,2033,HIGH_SCHOOL,20,Hung Yen,0.5,FRIEND/CO-WORKER,0.34,0.17,1,2
2019-02-28,720296,7454,FEMALE,MARRIED,1406,SECONDARY_SCHOOL,20,Dong Nai,0.4,FRIEND/CO-WORKER,0.29,0.1,0,1
2019-02-28,715679,9870,MALE,SINGLE,1462,HIGH_SCHOOL,50,Dong Nai,1,FRIEND/CO-WORKER,1,0.09,0,-1
2019-02-28,722409,8887,MALE,SINGLE,464,COLLEGE,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.4,0.02,0,1
2019-02-28,721375,10660,MALE,MARRIED,554,HIGH_SCHOOL,40,Thanh Hoa,1,FRIEND/CO-WORKER,1,0.27,1,263
2019-02-28,729460,7401,MALE,SINGLE,600,HIGH_SCHOOL,20,Ho Chi Minh,0.4,FRIEND/CO-WORKER,1,0.05,0,284
2019-02-28,707823,14858,FEMALE,MARRIED,2182,HIGH_SCHOOL,20,Phu Tho,0.5,FRIEND/CO-WORKER,0.49,0.05,1,115
2019-02-28,712616,9012,FEMALE,MARRIED,1634,SECONDARY_SCHOOL,20,Binh Duong,0.5,FRIEND/CO-WORKER,0.16,0.08,1,-1
2019-02-28,724511,8996,FEMALE,MARRIED,291,SECONDARY_SCHOOL,30,Ha Noi,0.75,FRIEND/CO-WORKER,0.2,0.32,1,2
2019-02-28,711094,11987,MALE,SINGLE,1303,HIGH_SCHOOL,40,Ben Tre,1,FRIEND/CO-WORKER,0.21,0.21,0,324
2019-02-28,733288,9295,MALE,SINGLE,541,UNIVERSITY,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.04,0.08,0,8
2019-02-28,725686,9285,MALE,MARRIED,3392,UNIVERSITY,25,Ha Noi,0.5,FRIEND/CO-WORKER,0.04,0.08,0,4
2019-02-28,694966,15308,FEMALE,MARRIED,341,SECONDARY_SCHOOL,30,Thanh Hoa,0.75,FRIEND/CO-WORKER,1.02,0.43,1,2
2019-02-28,710239,10799,MALE,MARRIED,4139,HIGH_SCHOOL,30,Tay Ninh,0.6,FRIEND/CO-WORKER,1,0.5,1,7
2019-02-28,668658,10711,FEMALE,MARRIED,1126,SECONDARY_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.13,0.13,1,1
2019-02-28,710650,10633,MALE,MARRIED,725,SECONDARY_SCHOOL,30,Dong Nai,0.75,FRIEND/CO-WORKER,0.05,0.09,0,1
2019-02-28,706619,17642,FEMALE,MARRIED,1764,SECONDARY_SCHOOL,40,Thanh Hoa,1,FRIEND/CO-WORKER,0.18,0.18,1,14
2019-02-28,729920,13666,FEMALE,MARRIED,1824,HIGH_SCHOOL,50,Da Nang,1,FRIEND/CO-WORKER,0.84,0.05,1,28
2019-02-28,669099,15307,MALE,MARRIED,2414,HIGH_SCHOOL,40,Dong Nai,1,FRIEND/CO-WORKER,0.12,0.02,1,1
2019-02-28,708662,10590,MALE,MARRIED,1615,SECONDARY_SCHOOL,20,Tay Ninh,0.5,FRIEND/CO-WORKER,1,0.17,1,111
2019-02-28,703884,14354,FEMALE,MARRIED,762,HIGH_SCHOOL,40,Dong Nai,1,FRIEND/CO-WORKER,0.1,0.03,0,122
2019-02-28,719393,16844,MALE,MARRIED,746,PRIMARY_SCHOOL,50,Kien Giang,1,FRIEND/CO-WORKER,1,0.7,1,18
2019-02-28,717243,9176,MALE,SINGLE,1314,COLLEGE,50,Phu Tho,1,FRIEND/CO-WORKER,0.19,0.19,0,241
2019-02-28,655088,16461,FEMALE,MARRIED,3851,PRIMARY_SCHOOL,40,Ben Tre,0.8,FRIEND/CO-WORKER,1,0.07,0,28
2019-02-28,676443,11674,MALE,SINGLE,499,UNIVERSITY,40,Ha Noi,1,FRIEND/CO-WORKER,0.31,0.09,0,1
2019-02-28,718475,7887,FEMALE,SINGLE,2548,UNIVERSITY,20,Ha Noi,0.4,FRIEND/CO-WORKER,0.95,0.05,0,5
2019-02-28,716227,10474,FEMALE,MARRIED,2673,HIGH_SCHOOL,20,Ha Noi,0.5,FRIEND/CO-WORKER,0.31,0.17,0,7
2019-02-28,692971,9891,MALE,SINGLE,1358,COLLEGE,40,Hai Duong,0.8,FRIEND/CO-WORKER,0.96,0.02,0,44
2019-02-28,700401,12896,FEMALE,MARRIED,672,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,FRIEND/CO-WORKER,0.53,0.08,1,-1
2019-02-28,696583,15252,FEMALE,MARRIED,2288,SECONDARY_SCHOOL,40,Da Nang,1,FRIEND/CO-WORKER,0.33,0.1,1,-1
2019-02-28,718567,11915,MALE,MARRIED,2190,HIGH_SCHOOL,30,Phu Tho,0.75,FRIEND/CO-WORKER,0.02,0.03,0,111
2019-02-28,710902,12824,FEMALE,MARRIED,2259,PRIMARY_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.17,0.17,1,3
2019-02-28,705143,10263,FEMALE,MARRIED,1727,SECONDARY_SCHOOL,20,Long An,0.5,FRIEND/CO-WORKER,0.14,0.04,1,212
2019-02-28,722859,8893,MALE,MARRIED,2661,HIGH_SCHOOL,50,Ha Nam,1,FRIEND/CO-WORKER,1,0.04,0,40
2019-02-28,721338,18315,MALE,MARRIED,3141,PRIMARY_SCHOOL,50,Tien Giang,1,FRIEND/CO-WORKER,0.5,0.3,1,111
2019-02-28,721673,8191,FEMALE,SINGLE,2813,HIGH_SCHOOL,40,Dong Nai,1,FRIEND/CO-WORKER,0.87,0.03,0,19
2019-02-28,683868,18723,FEMALE,SINGLE,1554,SECONDARY_SCHOOL,40,Vinh Long,1,FRIEND/CO-WORKER,0.44,0.19,0,-1
2019-02-28,726663,9575,MALE,SINGLE,1829,SECONDARY_SCHOOL,25,Binh Phuoc,0.63,FRIEND/CO-WORKER,0.48,0.11,0,0
2019-02-28,668684,15731,MALE,MARRIED,3223,SECONDARY_SCHOOL,30,Binh Duong,0.6,FRIEND/CO-WORKER,0.07,0.05,1,1
2019-02-28,683456,11054,MALE,MARRIED,1022,SECONDARY_SCHOOL,30,Ben Tre,0.75,FRIEND/CO-WORKER,1,0.1,0,30
2019-02-28,675557,10198,MALE,SINGLE,1836,HIGH_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.04,0.04,0,-1
2019-02-28,729155,10209,FEMALE,MARRIED,330,SECONDARY_SCHOOL,50,Binh Duong,1,FRIEND/CO-WORKER,0.04,0.04,1,-1
2019-02-28,731878,12476,MALE,MARRIED,2264,SECONDARY_SCHOOL,20,Long An,0.4,FRIEND/CO-WORKER,0.06,0.04,1,132
2019-02-28,726401,9092,MALE,SINGLE,514,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.2,0.08,0,14
2019-02-28,718647,14068,FEMALE,DIVORCE,1728,COLLEGE,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.03,0.03,0,53
2019-02-28,715387,11106,MALE,MARRIED,3898,HIGH_SCHOOL,40,Ho Chi Minh,0.8,FRIEND/CO-WORKER,0.23,0.29,1,4
2019-02-28,720046,11730,FEMALE,MARRIED,4879,PRIMARY_SCHOOL,40,Binh Duong,1,FRIEND/CO-WORKER,0.13,0.13,1,78
2019-02-28,690716,13045,MALE,MARRIED,3095,HIGH_SCHOOL,30,Dong Nai,0.6,FRIEND/CO-WORKER,0.01,0.19,1,4
2019-02-28,677004,11998,MALE,DIVORCE,1258,COLLEGE,30,Dong Nai,0.6,FRIEND/CO-WORKER,0.82,0.05,0,1
2019-02-28,702336,13555,MALE,DIVORCE,442,SECONDARY_SCHOOL,50,Ben Tre,1,FRIEND/CO-WORKER,1,0.39,0,120
2019-02-28,671159,17558,FEMALE,MARRIED,2502,SECONDARY_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.33,0.31,1,6
2019-02-28,688001,15373,FEMALE,DIVORCE,3129,SECONDARY_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.12,0.02,0,1
2019-02-28,696739,12756,MALE,MARRIED,2352,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,1,0.03,0,90
2019-02-28,679980,11731,FEMALE,SINGLE,701,COLLEGE,15,Quang Ngai,0.38,FRIEND/CO-WORKER,0.97,0.15,0,1
2019-02-28,730899,12040,MALE,MARRIED,955,HIGH_SCHOOL,40,Ho Chi Minh,1,FRIEND/CO-WORKER,0.21,0.21,1,62
2019-02-28,678929,15554,MALE,MARRIED,2266,HIGH_SCHOOL,20,Vinh Long,0.5,FRIEND/CO-WORKER,0.05,0.05,0,-1
2019-02-28,699912,13915,FEMALE,MARRIED,1372,SECONDARY_SCHOOL,50,Binh Dinh,1,FRIEND/CO-WORKER,1,0.66,1,39
2019-02-28,707099,11670,FEMALE,MARRIED,4906,HIGH_SCHOOL,30,Hai Duong,0.75,FRIEND/CO-WORKER,0.47,0.38,0,1
2019-02-28,722753,10475,MALE,MARRIED,281,COLLEGE,25,Tien Giang,0.63,FRIEND/CO-WORKER,0.03,0.03,1,101
2019-02-28,724784,9900,MALE,SINGLE,658,COLLEGE,50,Khanh Hoa,1,FRIEND/CO-WORKER,0.37,0.06,0,2
2019-02-28,723520,9553,MALE,MARRIED,1543,SECONDARY_SCHOOL,30,Long An,0.75,FRIEND/CO-WORKER,0.35,0.19,1,6
2019-02-28,695735,13400,MALE,MARRIED,936,SECONDARY_SCHOOL,25,Ho Chi Minh,0.5,FRIEND/CO-WORKER,0.76,0.27,1,90
2019-02-28,723565,8740,MALE,SINGLE,3264,HIGH_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.04,0.13,0,1
2019-02-28,700169,12932,MALE,DIVORCE,1502,SECONDARY_SCHOOL,50,Quang Ninh,1,FRIEND/CO-WORKER,0.56,0.28,0,5
2019-02-28,703723,13643,MALE,MARRIED,3529,COLLEGE,40,Nghe An,1,FRIEND/CO-WORKER,0.97,0.21,0,11
2019-02-28,695969,12384,FEMALE,MARRIED,545,HIGH_SCHOOL,50,Nghe An,1,FRIEND/CO-WORKER,0.35,0.15,0,115
2019-02-28,691106,12816,FEMALE,MARRIED,923,UNIVERSITY,25,Phu Tho,0.5,FRIEND/CO-WORKER,0.23,0.23,0,-1
2019-02-28,710630,8112,FEMALE,SINGLE,1884,COLLEGE,30,Ha Noi,0.6,FRIEND/CO-WORKER,0.02,0.02,0,2
2019-02-28,679884,12813,MALE,SINGLE,3799,COLLEGE,30,Ben Tre,0.75,FRIEND/CO-WORKER,1,0.14,0,272
2019-02-28,693897,14004,MALE,MARRIED,1230,COLLEGE,40,Phu Tho,0.8,FRIEND/CO-WORKER,0.28,0.08,1,88
2019-02-28,725838,8081,MALE,SINGLE,1806,SECONDARY_SCHOOL,50,Binh Dinh,1,FRIEND/CO-WORKER,1,0.18,0,2
2019-02-28,731734,9554,FEMALE,SINGLE,3841,SECONDARY_SCHOOL,20,Ben Tre,0.5,FRIEND/CO-WORKER,0.04,0.04,0,1
2019-02-28,707235,16673,MALE,MARRIED,2952,SECONDARY_SCHOOL,30,Thanh Hoa,0.6,FRIEND/CO-WORKER,0.98,0.02,1,28
2019-02-28,716011,12546,MALE,MARRIED,1074,SECONDARY_SCHOOL,30,Ho Chi Minh,0.6,FRIEND/CO-WORKER,0.06,0.01,1,-1
2019-02-28,670059,11115,MALE,MARRIED,13,SECONDARY_SCHOOL,50,An Giang,1,FRIEND/CO-WORKER,0.06,0.16,1,27
2019-02-28,698129,7962,FEMALE,SINGLE,2023,COLLEGE,40,Binh Thuan,0.8,FRIEND/CO-WORKER,0.99,0.02,0,19
2019-02-28,721528,14011,MALE,SINGLE,7,PRIMARY_SCHOOL,20,An Giang,0.4,FRIEND/CO-WORKER,1,0.01,0,111
2019-02-28,704142,14281,MALE,MARRIED,13,PRIMARY_SCHOOL,40,An Giang,1,FRIEND/CO-WORKER,0.74,0.23,0,13
2019-02-28,708844,9009,FEMALE,MARRIED,3265,HIGH_SCHOOL,30,An Giang,0.75,FRIEND/CO-WORKER,0.12,0.08,1,-1
2019-02-28,701002,10514,MALE,MARRIED,4172,COLLEGE,50,Ha Noi,1,FRIEND/CO-WORKER,1,0.14,1,2
2019-02-28,713823,12823,FEMALE,DIVORCE,332,SECONDARY_SCHOOL,20,Long An,0.5,FRIEND/CO-WORKER,0.03,0.03,0,0
2019-02-28,681472,15162,FEMALE,MARRIED,2192,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.24,0.12,1,-1
2019-02-28,681072,12813,FEMALE,MARRIED,764,SECONDARY_SCHOOL,40,Tien Giang,0.8,FRIEND/CO-WORKER,0.29,0.14,0,3
2019-02-28,712872,10820,FEMALE,MARRIED,18,COLLEGE,30,Ben Tre,0.6,FRIEND/CO-WORKER,0.02,0.03,1,3
2019-02-28,724388,19498,MALE,DIVORCE,1535,HIGH_SCHOOL,30,Tien Giang,0.6,FRIEND/CO-WORKER,0.98,0.02,0,-1
2019-02-28,706061,11142,MALE,MARRIED,890,UNIVERSITY,30,Ninh Thuan,0.6,FRIEND/CO-WORKER,0.98,0.03,1,25
2019-02-28,705893,13198,MALE,MARRIED,1160,PRIMARY_SCHOOL,20,Tien Giang,0.4,FRIEND/CO-WORKER,0.27,0.08,0,-1
2019-02-28,691899,14277,FEMALE,MARRIED,1227,HIGH_SCHOOL,50,Ha Noi,1,FRIEND/CO-WORKER,0.51,0.26,1,0
2019-02-28,690235,11911,FEMALE,DIVORCE,529,HIGH_SCHOOL,50,An Giang,1,FRIEND/CO-WORKER,1,0.3,0,88
2019-02-28,728134,11185,MALE,MARRIED,333,HIGH_SCHOOL,50,Tay Ninh,1,FRIEND/CO-WORKER,0.97,0.08,0,-1
2019-02-28,687522,11129,FEMALE,MARRIED,1720,UNIVERSITY,50,An Giang,1,FRIEND/CO-WORKER,0.48,0.19,1,10
2019-02-28,689810,15261,MALE,MARRIED,407,SECONDARY_SCHOOL,50,Ben Tre,1,FRIEND/CO-WORKER,0.71,0.07,1,59
2019-02-28,724937,17950,MALE,MARRIED,3641,SECONDARY_SCHOOL,40,An Giang,1,FRIEND/CO-WORKER,0.04,0.04,1,3
2019-02-28,728106,14126,FEMALE,MARRIED,1578,SECONDARY_SCHOOL,30,Hai Duong,0.6,FRIEND/CO-WORKER,1.03,0.18,1,71
2019-02-28,686134,11185,FEMALE,MARRIED,20,SECONDARY_SCHOOL,50,Ba Ria - Vung Tau,1,FRIEND/CO-WORKER,0.32,0.32,0,14
2019-02-28,703469,9677,MALE,MARRIED,1289,SECONDARY_SCHOOL,25,Binh Duong,0.5,FRIEND/CO-WORKER,0.37,0.3,1,3
2019-02-28,676680,16866,MALE,DIVORCE,1305,HIGH_SCHOOL,30,Dong Nai,0.75,FRIEND/CO-WORKER,0.43,0.26,0,23
2019-02-28,720543,13477,MALE,MARRIED,182,HIGH_SCHOOL,20,Hai Duong,0.5,FRIEND/CO-WORKER,1,0.24,0,1
2019-02-28,675524,14733,MALE,DIVORCE,14,HIGH_SCHOOL,30,Tien Giang,0.75,FRIEND/CO-WORKER,1,0.17,0,5
2019-02-28,725892,10031,FEMALE,MARRIED,26,HIGH_SCHOOL,20,Tay Ninh,0.5,FRIEND/CO-WORKER,0.07,0.36,1,2
2019-02-28,713677,10083,MALE,SINGLE,1201,UNIVERSITY,40,Phu Tho,1,FRIEND/CO-WORKER,1,0.07,0,8
2019-02-28,724702,17762,FEMALE,DIVORCE,1403,HIGH_SCHOOL,40,Nghe An,0.8,FRIEND/CO-WORKER,0.55,0.06,0,-1
2019-02-28,705442,8329,MALE,SINGLE,2802,HIGH_SCHOOL,20,Quang Ngai,0.5,FRIEND/CO-WORKER,1,0.02,0,27
2019-02-28,715525,17223,MALE,MARRIED,2332,SECONDARY_SCHOOL,20,Binh Dinh,0.4,FRIEND/CO-WORKER,1,0.44,0,3
2019-02-28,703579,11864,MALE,MARRIED,174,SECONDARY_SCHOOL,20,Ben Tre,0.5,FRIEND/CO-WORKER,1,0.12,1,3
2019-02-28,713576,10352,FEMALE,DIVORCE,4027,COLLEGE,20,Ha Nam,0.4,FRIEND/CO-WORKER,1,0.1,0,-1
2019-02-28,683870,13937,FEMALE,MARRIED,1792,SECONDARY_SCHOOL,30,Ho Chi Minh,0.75,FRIEND/CO-WORKER,0.03,0.03,0,28
2019-02-28,727815,17468,FEMALE,MARRIED,426,HIGH_SCHOOL,50,Nghe An,1,FRIEND/CO-WORKER,0.56,0.02,0,-1
2019-02-28,668472,9992,FEMALE,DIVORCE,4581,HIGH_SCHOOL,50,Ho Chi Minh,1,FRIEND/CO-WORKER,0.89,0.18,0,53
2019-02-28,676223,9159,MALE,MARRIED,3216,SECONDARY_SCHOOL,40,Tien Giang,0.8,AUNT/UNCLE,0.96,0.12,0,45
2019-02-28,684520,16179,FEMALE,MARRIED,132,SECONDARY_SCHOOL,30,Binh Thuan,0.6,FRIEND/CO-WORKER,0.44,0.13,0,77
2019-02-28,726782,10365,MALE,MARRIED,4826,HIGH_SCHOOL,30,An Giang,0.75,FRIEND/CO-WORKER,0.28,0.28,0,6
